DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
4,Thursday,12PM,1PM,21MFF-00035,700 25TH ST,Set-up at 750 25th St: 12:00pm-12:15pm,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514027,,12:00,13:00,1403000,10/26/2011 12:59:07 PM,10/26/2011 12:59:22 PM,4244,004,Y,F & C Catering,6016482.50244,2102139.41783,37.752999459343492,-122.38587971842891,"(37.75299945934349, -122.38587971842891)"
4,Thursday,7AM,3PM,16MFF-0128,1700 EVANS AVE,"Truck located on the east side of Rankin St, approximately 90ft north of Evans Ave","Tacos, burritos, quesadillas, combination plates, tortas, tostadas",848080,,07:00,15:00,10927000,09/08/2016 12:16:38 PM,09/08/2016 12:17:30 PM,5227,001,N,Taqueria Lolita,6015127.02922,2098933.73356,37.744122218134585,-122.390343286511211,"(37.744122218134585, -122.39034328651121)"
1,Monday,3PM,4PM,17MFF-0182,2115 JENNINGS ST,3:00pm-3:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963990,,15:00,16:00,7479000,09/14/2011 10:25:00 AM,09/14/2011 10:25:12 AM,4828,021,Y,Singh Brothers Ice Cream,6015472.89368,2092657.77925,37.726908899154758,-122.388709328767831,"(37.72690889915476, -122.38870932876783)"
2,Tuesday,1PM,2PM,17MFF-0182,3444 JENNINGS ST,1:15pm-1:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963983,,13:00,14:00,7492000,09/14/2011 10:12:59 AM,09/14/2011 10:13:15 AM,4995,005,Y,Singh Brothers Ice Cream,6013216.10917,2089707.50609,37.718682708260886,-122.396304347600889,"(37.718682708260886, -122.39630434760089)"
5,Friday,8AM,9AM,19MFF-00041,Assessors Block 3905/Lot011,2502 Alameda St: 8:20am-8:30am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332936,,08:00,09:00,2138000,05/09/2011 12:27:41 PM,05/09/2011 12:27:54 PM,3905,011,Y,Mini Mobile Food Catering,6009738.83721,2107942.1941,37.768557071312067,-122.409610236298036,"(37.76855707131207, -122.40961023629804)"
1,Monday,9AM,10AM,23MFF-00007,640 TENNESSEE ST,"9:10am-9:15am, 12:25pm-12:30pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723878,,09:00,10:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:13 PM,3996,012,Y,Brazuca Grill,6015407.52592,2106068.769,37.763729070531554,-122.389871672284087,"(37.763729070531554, -122.38987167228409)"
5,Friday,11AM,12PM,18MFF-0028,544 02ND ST,"Set-up at 550 2nd St: 7:00am-7:05am, 10:00am-10:05am, 11:55am-12:00pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163786,,11:00,12:00,144000,08/31/2011 03:16:07 PM,08/31/2011 03:16:46 PM,3775,005,Y,"SOHOMEI, LLC",6014652.28096,2112911.53937,37.782475882459941,-122.392962638578155,"(37.78247588245994, -122.39296263857815)"
0,Sunday,7AM,6PM,12MFF-0083,79 NEW MONTGOMERY ST,Push cart located on the sidewalk 25 linear feet NW of the Mission St & New Montgomery St intersection.,Hot Indian Chai (Tea),364218,,07:00,18:00,9543000,04/03/2012 02:59:22 PM,05/01/2012 03:10:59 PM,3707,014,N,The Chai Cart,6012448.52352,2114861.95448,37.787708609288892,-122.400723790401429,"(37.78770860928889, -122.40072379040143)"
1,Monday,4PM,10PM,18MFF-0006,345 WILLIAMS AVE,"Set-up at 355 Williams Ave: 4:15pm-10:00pm (M-F), 8:00am-10:00pm (Sun)","Mexican food: tacos, burritos, tortas, various meat and chicken and fish plate, chile relleno plate, fish plate, bread, flan, rice pudding, bread, fruit juice, vegetable juice, coffee, tea",1090090,,16:00,22:00,13660000,07/25/2011 09:26:42 AM,07/25/2011 09:27:13 AM,5423A,009,N,Tacos El Primo,6012474.13913,2093893.8025,37.730136110166313,-122.399162749748584,"(37.73013611016631, -122.39916274974858)"
5,Friday,9AM,10AM,19MFF-00041,420 BERRY ST,9:20am-9:30am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332938,,09:00,10:00,2956003,05/09/2011 12:29:21 PM,05/09/2011 12:29:34 PM,8703,006,Y,Mini Mobile Food Catering,6013029.31111,2109109.69079,37.771946588642557,-122.398310611972562,"(37.77194658864256, -122.39831061197256)"
0,Sunday,9AM,10PM,17MFF-0164,2598 HARRISON ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",949952,,09:00,22:00,6754000,03/04/2011 09:39:23 AM,03/04/2011 09:49:14 AM,3613,009,N,"Santana ESG, Inc.",6008875.45992,2103341.54331,37.755876320972497,-122.412271386632256,"(37.7558763209725, -122.41227138663226)"
1,Monday,6AM,12AM,19MFF-00001,331 POWELL ST,,"American Food: Hot dogs, pretzels, ice cream, salads, beverages, sandwiches, soup, coffee, pastries,etc.",1265569,,06:00,24:00,10678000,01/07/2019 01:10:05 PM,01/07/2019 01:11:08 PM,0307,001,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6010244.55558,2114884.71706,37.7876479381666,-122.408350737210554,"(37.7876479381666, -122.40835073721055)"
5,Friday,9AM,10PM,17MFF-0164,2598 HARRISON ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",949952,,09:00,22:00,6754000,03/04/2011 09:39:23 AM,03/04/2011 09:49:14 AM,3613,009,N,"Santana ESG, Inc.",6008875.45992,2103341.54331,37.755876320972497,-122.412271386632256,"(37.7558763209725, -122.41227138663226)"
4,Thursday,10AM,11AM,22MFF-00021,617 BRYANT ST,"8:30am-9:00am, 10:50am-11:00am","Mexican Food, Yucatan Food, Street Food",1591827,,10:00,11:00,3285000,07/28/2011 03:45:53 PM,07/28/2011 03:46:19 PM,3777,055,N,Cochinita,6013050.80889,2111752.23549,37.779203613561471,-122.398421700749182,"(37.77920361356147, -122.39842170074918)"
1,Monday,8AM,4PM,18MFF-0034,525 MARKET ST,,Chai Tea,1174531,,08:00,16:00,8742101,06/28/2011 12:28:38 PM,06/28/2011 12:29:42 PM,3708,056,N,CC Acquisition LLC,6012784.15414,2115869.60519,37.790494095649343,-122.399633341676733,"(37.79049409564934, -122.39963334167673)"
2,Tuesday,9AM,10AM,23MFF-00007,700 PENNSYLVANIA AVE,"9:50am-9:55am, 12:07pm-12:11pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723872,,09:00,10:00,10336000,10/24/2011 04:17:07 PM,10/24/2011 04:17:30 PM,4167,010,Y,Brazuca Grill,6014404.74371,2103845.96013,37.757570058002273,-122.393184466144703,"(37.75757005800227, -122.3931844661447)"
3,Wednesday,10AM,11AM,19MFF-00041,245 01ST ST,Set-up at 275 1st St: 10:25am-10:30am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332935,,10:00,11:00,110000,05/09/2011 01:06:25 PM,05/09/2011 01:06:42 PM,3737,012,Y,Mini Mobile Food Catering,6014118.92075,2114840.88759,37.78774378840766,-122.394943017482845,"(37.78774378840766, -122.39494301748284)"
4,Thursday,11AM,6PM,19MFF-00075,2501 MISSION ST,"Push cart on the south side of 21st Street, approximately 5 feet east of the curb return of the SE corner of the Mission Street and 21st Street intersection.",,1351263,,11:00,18:00,1108000,08/27/2019 09:48:25 AM,08/27/2019 09:48:57 AM,3615,070,N,Isidoro Serrano,6006988.85424,2103786.34896,37.756991610059856,-122.418827443223662,"(37.756991610059856, -122.41882744322366)"
0,Sunday,10AM,9PM,19MFF-00112,1020 03RD ST,West side of 3rd St 10am-8:30pm,"sunflower seeds, crackerjacks, bottled water, peanuts, candy",1343831,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,002,N,Got Snacks,6015443.07217,2110503.61845,37.775908165408772,-122.390058556767457,"(37.77590816540877, -122.39005855676746)"
3,Wednesday,9AM,10AM,19MFF-00055,151 EXECUTIVE PARK BLVD,"9:45am-9:50am, 11:50am-11:55am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336743,,09:00,10:00,51657000,03/28/2012 04:42:00 PM,04/10/2012 09:55:28 AM,4991,089,Y,Quan Catering,6013914.933,2087053.31143,37.711433672924784,-122.393703104381615,"(37.711433672924784, -122.39370310438161)"
5,Friday,10AM,12PM,19MFF-00055,222 02ND ST,"10:05am-10:10am, 11:30am-11:40am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336730,,10:00,12:00,135000,04/10/2012 10:00:04 AM,04/10/2012 10:00:23 AM,3735,063,Y,Quan Catering,6013205.99435,2114380.7873,37.786429654603488,-122.398069300141728,"(37.78642965460349, -122.39806930014173)"
2,Tuesday,7AM,3PM,16MFF-0128,750 PHELPS ST,"Truck located on the south side of Evans Ave, approximately 65ft east of Rankin St","Tacos, burritos, quesadillas, combination plates, tortas, tostadas",840504,,07:00,15:00,5336000,08/17/2016 10:46:57 AM,08/17/2016 11:07:07 AM,5280,001,N,Taqueria Lolita,6015061.97502,2097732.27679,37.740819657574626,-122.390484298083337,"(37.740819657574626, -122.39048429808334)"
4,Thursday,12AM,3AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,00:00,03:00,9121000,08/24/2017 12:15:03 PM,11/22/2017 11:57:55 AM,3596,119,N,Julie's Hot Dogs,6006911.35854,2104468.74884,37.758860958628745,-122.419143856419552,"(37.758860958628745, -122.41914385641955)"
5,Friday,4PM,5PM,17MFF-0182,1309 INGALLS ST,Set-up at 1200 Ingalls St (@ George Ct): 4:00pm-4:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963994,,16:00,17:00,7223000,09/14/2011 10:42:07 AM,09/14/2011 10:42:24 AM,4714,002,Y,Singh Brothers Ice Cream,6017347.69961,2093944.83913,37.730546641933429,-122.38231760425704,"(37.73054664193343, -122.38231760425704)"
3,Wednesday,6AM,6PM,15MFF-0145,699 08TH ST,Cart located on 8th Street approximately 8' from curb and 64' from Townsend Street curb (in between 2 trees).,"Gyro pita bread (Lamb or chicken), lamb over rice, chicken over rice, chicken biryani rice, soft drinks",773105,,06:00,18:00,417000,03/25/2016 03:03:42 PM,03/25/2016 03:23:17 PM,3783,009,N,Athena SF Gyro,6011407.93601,2108484.17302,37.770138609407162,-122.403875074853076,"(37.77013860940716, -122.40387507485308)"
1,Monday,2PM,3PM,18MFF-0028,1570 BURKE AVE,2:35pm-3:00pm,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163797,,14:00,15:00,3376000,08/31/2011 03:54:01 PM,08/31/2011 03:54:15 PM,5203,066,Y,"SOHOMEI, LLC",6016270.58146,2099130.191,37.744725016832071,-122.386402793857329,"(37.74472501683207, -122.38640279385733)"
5,Friday,10AM,11AM,18MFF-0028,1540 PINE ST,10:45am-10:55am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163783,,10:00,11:00,10477000,08/31/2011 03:04:38 PM,08/31/2011 03:10:51 PM,0646,005,Y,"SOHOMEI, LLC",6006551.51583,2115667.02377,37.789588462962705,-122.421183529216506,"(37.789588462962705, -122.4211835292165)"
1,Monday,12PM,1PM,17MFF-0182,2900 GRIFFITH ST,12:30pm-12:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963980,,12:00,13:00,6548000,09/14/2011 09:20:54 AM,09/14/2011 09:30:51 AM,4973,001,Y,Singh Brothers Ice Cream,6015212.95063,2089043.01717,37.716969064339715,-122.389355637131118,"(37.716969064339715, -122.38935563713112)"
0,Sunday,8AM,6PM,22MFF-00024,600 MENDELL ST,Truck located on Mendell St approximately 11 feet SW from the curb return at Mendell St and Galvez Ave,"Tacos, burritos, quesadillas, soda & water",1591841,,08:00,18:00,8958000,04/24/2018 03:15:14 PM,04/24/2018 03:15:42 PM,5254,037,N,Tacos Rodriguez,6016376.26099,2097269.65042,37.739622201286117,-122.385907707853249,"(37.73962220128612, -122.38590770785325)"
2,Tuesday,4PM,5PM,17MFF-0182,35 NIBBI CT,4:45pm-5:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963997,,16:00,17:00,9602000,09/14/2011 10:47:35 AM,09/14/2011 10:47:51 AM,5079,004,Y,Singh Brothers Ice Cream,6013108.50289,2086688.0925,37.710386007760818,-122.396464771663432,"(37.71038600776082, -122.39646477166343)"
1,Monday,10AM,11AM,18MFF-0028,730 ELLIS ST,10:30am-10:40am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163801,,10:00,11:00,5178000,08/31/2011 04:26:16 PM,08/31/2011 04:27:34 PM,0717,006,Y,"SOHOMEI, LLC",6007360.68321,2113696.81407,37.784224332651476,-122.418244143414341,"(37.784224332651476, -122.41824414341434)"
3,Wednesday,12PM,1PM,18MFF-0028,Assessors Block 3902/Lot002,"Set-up at 50 Treat Ave: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163790,,12:00,13:00,12678000,08/31/2011 03:34:52 PM,08/31/2011 03:35:34 PM,3902,002,Y,"SOHOMEI, LLC",6009046.271,2107865.259,37.768306992799992,-122.412000336092149,"(37.76830699279999, -122.41200033609215)"
0,Sunday,6AM,12AM,19MFF-00001,331 POWELL ST,,"American Food: Hot dogs, pretzels, ice cream, salads, beverages, sandwiches, soup, coffee, pastries,etc.",1265569,,06:00,24:00,10678000,01/07/2019 01:10:05 PM,01/07/2019 01:11:08 PM,0307,001,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6010244.55558,2114884.71706,37.7876479381666,-122.408350737210554,"(37.7876479381666, -122.40835073721055)"
3,Wednesday,9AM,10AM,18MFF-0028,599 MASONIC AVE,9:30am-9:45am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163799,,09:00,10:00,8848000,08/31/2011 04:20:36 PM,08/31/2011 04:22:26 PM,1108,012,Y,"SOHOMEI, LLC",5999125.25043471,2110807.23218502,37.775823284475443,-122.446527752912246,"(37.77582328447544, -122.44652775291225)"
2,Tuesday,7AM,6PM,12MFF-0083,79 NEW MONTGOMERY ST,Push cart located on the sidewalk 25 linear feet NW of the Mission St & New Montgomery St intersection.,Hot Indian Chai (Tea),364218,,07:00,18:00,9543000,04/03/2012 02:59:22 PM,05/01/2012 03:10:59 PM,3707,014,N,The Chai Cart,6012448.52352,2114861.95448,37.787708609288892,-122.400723790401429,"(37.78770860928889, -122.40072379040143)"
5,Friday,9AM,1PM,17MFF-0198,80 SUTTER ST,Truck & trailer located on Sutter St. approximately 120 feet east of the Sutter St. and Montgomery St. intersection.,"Smoothies, Juice, Salads, Fruit Bowls, Soup",1042438,,09:00,13:00,12316000,11/29/2017 12:40:56 PM,01/04/2018 10:02:54 AM,0289,005,N,Ruru Juice LLC,6012220.69451,2115764.10546,37.79017299358572,-122.40157547064598,"(37.79017299358572, -122.40157547064598)"
2,Tuesday,7AM,8AM,18MFF-0028,85 02ND ST,"Set-up at 580 Mission St: 7:00am-7:05am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163789,,07:00,08:00,131000,08/31/2011 03:31:13 PM,08/31/2011 03:32:09 PM,3708,019,Y,"SOHOMEI, LLC",6012660.25138,2115054.74519,37.788249774149101,-122.400004792044683,"(37.7882497741491, -122.40000479204468)"
4,Thursday,8AM,9AM,19MFF-00055,2111 LANE ST,8:10am-8:25am,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336744,,08:00,09:00,8095000,03/28/2012 04:30:36 PM,03/28/2012 04:33:05 PM,5387,022,Y,Quan Catering,6014430.52562,2093475.3221,37.729095881394009,-122.392369958154532,"(37.72909588139401, -122.39236995815453)"
1,Monday,12PM,1PM,18MFF-0028,690 MISSION ST,"7:10am-7:15am, 10:05am-10:15am, 12:00pm-12:05pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163788,,12:00,13:00,9094000,08/31/2011 03:20:16 PM,08/31/2011 03:20:55 PM,3707,024,Y,"SOHOMEI, LLC",6012107.51053,2114409.4119,37.786447007961982,-122.401871813369539,"(37.78644700796198, -122.40187181336954)"
4,Thursday,4PM,5PM,17MFF-0182,35 NIBBI CT,4:45pm-5:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963997,,16:00,17:00,9602000,09/14/2011 10:47:35 AM,09/14/2011 10:47:51 AM,5079,004,Y,Singh Brothers Ice Cream,6013108.50289,2086688.0925,37.710386007760818,-122.396464771663432,"(37.71038600776082, -122.39646477166343)"
1,Monday,10AM,11AM,21MFF-00035,898 PENNSYLVANIA AVE,10:15am-10:20am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514025,,10:00,11:00,10336000,05/06/2011 12:47:33 PM,05/06/2011 12:47:46 PM,4167,003,Y,F & C Catering,6014451.86044,2102970.27089,37.755168220827066,-122.392960249597152,"(37.755168220827066, -122.39296024959715)"
2,Tuesday,8AM,9AM,19MFF-00055,2190 CESAR CHAVEZ ST,8:30am-8:35am,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336736,,08:00,09:00,2476000,03/28/2012 04:35:41 PM,03/28/2012 04:36:02 PM,4324,002,Y,Quan Catering,6012858.69226,2101002.53695,37.749676624187273,-122.398331872465462,"(37.74967662418727, -122.39833187246546)"
5,Friday,4PM,5PM,17MFF-0182,35 NIBBI CT,4:45pm-5:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963997,,16:00,17:00,9602000,09/14/2011 10:47:35 AM,09/14/2011 10:47:51 AM,5079,004,Y,Singh Brothers Ice Cream,6013108.50289,2086688.0925,37.710386007760818,-122.396464771663432,"(37.71038600776082, -122.39646477166343)"
5,Friday,8AM,8AM,19MFF-00055,500 SELBY ST,"8:35am-8:40am, 11:05-11:10am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336729,,08:00,08:00,11741000,03/28/2012 04:32:41 PM,03/28/2012 04:33:29 PM,5264,049,Y,Quan Catering,6013548.78989,2099028.96009,37.744296018280686,-122.395807199913463,"(37.744296018280686, -122.39580719991346)"
